nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,jumlah_missing_awal
KOTA PASURUAN,2021-02-01,BERAS PREMIUM,9825,RP/KG,0
KOTA PASURUAN,2021-02-01,BERAS PREMIUM,9738,RP/KG,1
KOTA PASURUAN,2021-03-01,BERAS PREMIUM,9650,RP/KG,0
KOTA PASURUAN,2021-03-01,BERAS PREMIUM,9575,RP/KG,1
KOTA PASURUAN,2021-04-01,BERAS PREMIUM,9500,RP/KG,0
KOTA PASURUAN,2021-04-01,BERAS PREMIUM,9500,RP/KG,1
KOTA PASURUAN,2021-05-01,BERAS PREMIUM,9500,RP/KG,1
KOTA PASURUAN,2021-05-01,BERAS PREMIUM,9500,RP/KG,0
KOTA PASURUAN,2021-06-01,BERAS PREMIUM,9677,RP/KG,0
KOTA PASURUAN,2021-06-01,BERAS PREMIUM,9638,RP/KG,1
KOTA PASURUAN,2021-07-01,BERAS PREMIUM,9600,RP/KG,0
KOTA PASURUAN,2021-07-01,BERAS PREMIUM,9466,RP/KG,1
KOTA PASURUAN,2021-08-01,BERAS PREMIUM,9333,RP/KG,0
KOTA PASURUAN,2021-08-01,BERAS PREMIUM,9366,RP/KG,1
KOTA PASURUAN,2021-09-01,BERAS PREMIUM,9400,RP/KG,0
KOTA PASURUAN,2021-09-01,BERAS PREMIUM,9500,RP/KG,1
KOTA PASURUAN,2021-10-01,BERAS PREMIUM,9600,RP/KG,0
KOTA PASURUAN,2021-10-01,BERAS PREMIUM,9600,RP/KG,1
KOTA PASURUAN,2021-11-01,BERAS PREMIUM,9600,RP/KG,0
KOTA PASURUAN,2021-11-01,BERAS PREMIUM,9688,RP/KG,1
KOTA PASURUAN,2021-12-01,BERAS PREMIUM,9777,RP/KG,0
KOTA PASURUAN,2021-12-01,BERAS PREMIUM,10018,RP/KG,1
KOTA PASURUAN,2022-01-01,BERAS PREMIUM,10259,RP/KG,1
KOTA PASURUAN,2022-01-01,BERAS PREMIUM,10500,RP/KG,0
KOTA PASURUAN,2022-02-01,BERAS PREMIUM,10500,RP/KG,0
KOTA PASURUAN,2022-02-01,BERAS PREMIUM,10250,RP/KG,1
KOTA PASURUAN,2022-03-01,BERAS PREMIUM,10000,RP/KG,0
KOTA PASURUAN,2022-03-01,BERAS PREMIUM,10000,RP/KG,1
KOTA PASURUAN,2022-04-01,BERAS PREMIUM,10000,RP/KG,0
KOTA PASURUAN,2022-04-01,BERAS PREMIUM,10000,RP/KG,1
KOTA PASURUAN,2022-05-01,BERAS PREMIUM,10000,RP/KG,0
KOTA PASURUAN,2022-05-01,BERAS PREMIUM,9850,RP/KG,1
KOTA PASURUAN,2022-06-01,BERAS PREMIUM,9700,RP/KG,0
KOTA PASURUAN,2022-06-01,BERAS PREMIUM,9650,RP/KG,1
KOTA PASURUAN,2022-07-01,BERAS PREMIUM,9600,RP/KG,0
KOTA PASURUAN,2022-07-01,BERAS PREMIUM,9584,RP/KG,1
KOTA PASURUAN,2022-08-01,BERAS PREMIUM,9568,RP/KG,0
KOTA PASURUAN,2022-08-01,BERAS PREMIUM,9708,RP/KG,1
KOTA PASURUAN,2022-09-01,BERAS PREMIUM,9847,RP/KG,1
KOTA PASURUAN,2022-09-01,BERAS PREMIUM,9987,RP/KG,0
KOTA PASURUAN,2022-10-01,BERAS PREMIUM,9902,RP/KG,1
KOTA PASURUAN,2022-10-01,BERAS PREMIUM,9817,RP/KG,0
KOTA PASURUAN,2022-11-01,BERAS PREMIUM,11000,RP/KG,0
KOTA PASURUAN,2022-11-01,BERAS PREMIUM,11032,RP/KG,1
KOTA PASURUAN,2022-12-01,BERAS PREMIUM,11065,RP/KG,1
KOTA PASURUAN,2022-12-01,BERAS PREMIUM,11098,RP/KG,1
KOTA PASURUAN,2023-01-01,BERAS PREMIUM,11130,RP/KG,0
KOTA PASURUAN,2023-01-01,BERAS PREMIUM,11230,RP/KG,1
KOTA PASURUAN,2023-02-01,BERAS PREMIUM,11330,RP/KG,0
KOTA PASURUAN,2023-02-01,BERAS PREMIUM,11323,RP/KG,1
KOTA PASURUAN,2023-03-01,BERAS PREMIUM,11317,RP/KG,1
KOTA PASURUAN,2023-03-01,BERAS PREMIUM,11310,RP/KG,0
KOTA PASURUAN,2023-04-01,BERAS PREMIUM,11331,RP/KG,0
KOTA PASURUAN,2023-04-01,BERAS PREMIUM,11322,RP/KG,1
KOTA PASURUAN,2023-05-01,BERAS PREMIUM,11313,RP/KG,0
KOTA PASURUAN,2023-05-01,BERAS PREMIUM,11306,RP/KG,1
KOTA PASURUAN,2023-06-01,BERAS PREMIUM,11300,RP/KG,0
KOTA PASURUAN,2023-06-01,BERAS PREMIUM,11300,RP/KG,1
KOTA PASURUAN,2023-07-01,BERAS PREMIUM,11300,RP/KG,1
KOTA PASURUAN,2023-07-01,BERAS PREMIUM,11300,RP/KG,0
KOTA PASURUAN,2023-08-01,BERAS PREMIUM,11378,RP/KG,0
KOTA PASURUAN,2023-08-01,BERAS PREMIUM,11689,RP/KG,1
KOTA PASURUAN,2023-09-01,BERAS PREMIUM,12000,RP/KG,0
KOTA PASURUAN,2023-09-01,BERAS PREMIUM,12690,RP/KG,1
KOTA PASURUAN,2023-10-01,BERAS PREMIUM,13380,RP/KG,0
KOTA PASURUAN,2023-10-01,BERAS PREMIUM,13390,RP/KG,1
KOTA PASURUAN,2023-11-01,BERAS PREMIUM,13400,RP/KG,0
KOTA PASURUAN,2023-11-01,BERAS PREMIUM,13700,RP/KG,1
KOTA PASURUAN,2023-12-01,BERAS PREMIUM,14000,RP/KG,0
KOTA PASURUAN,2023-12-01,BERAS PREMIUM,14000,RP/KG,1
KOTA PASURUAN,2024-01-01,BERAS PREMIUM,14000,RP/KG,0
KOTA PASURUAN,2024-01-01,BERAS PREMIUM,14000,RP/KG,1
KOTA PASURUAN,2024-02-01,BERAS PREMIUM,14000,RP/KG,0
KOTA PASURUAN,2024-02-01,BERAS PREMIUM,14153,RP/KG,1
KOTA PASURUAN,2024-03-01,BERAS PREMIUM,14305,RP/KG,1
KOTA PASURUAN,2024-03-01,BERAS PREMIUM,14458,RP/KG,0
KOTA PASURUAN,2024-04-01,BERAS PREMIUM,13978,RP/KG,0
KOTA PASURUAN,2024-04-01,BERAS PREMIUM,13989,RP/KG,1
KOTA PASURUAN,2024-05-01,BERAS PREMIUM,14000,RP/KG,0
KOTA PASURUAN,2024-05-01,BERAS PREMIUM,14000,RP/KG,1
KOTA PASURUAN,2024-06-01,BERAS PREMIUM,14000,RP/KG,0
KOTA PASURUAN,2024-06-01,BERAS PREMIUM,14000,RP/KG,1
KOTA PASURUAN,2024-07-01,BERAS PREMIUM,14000,RP/KG,0
KOTA PASURUAN,2024-07-01,BERAS PREMIUM,14000,RP/KG,1
KOTA PASURUAN,2024-08-01,BERAS PREMIUM,14000,RP/KG,0
KOTA PASURUAN,2024-08-01,BERAS PREMIUM,14100,RP/KG,1
KOTA PASURUAN,2024-09-01,BERAS PREMIUM,14200,RP/KG,0
KOTA PASURUAN,2024-09-01,BERAS PREMIUM,14200,RP/KG,1
KOTA PASURUAN,2024-10-01,BERAS PREMIUM,14200,RP/KG,0
KOTA PASURUAN,2024-10-01,BERAS PREMIUM,14167,RP/KG,1
KOTA PASURUAN,2024-11-01,BERAS PREMIUM,14133,RP/KG,1
KOTA PASURUAN,2024-11-01,BERAS PREMIUM,14100,RP/KG,0
KOTA PASURUAN,2024-12-01,BERAS PREMIUM,14200,RP/KG,0
KOTA PASURUAN,2024-12-01,BERAS PREMIUM,14100,RP/KG,1
KOTA PASURUAN,2025-01-01,BERAS PREMIUM,14000,RP/KG,0
KOTA PASURUAN,2025-01-01,BERAS PREMIUM,13900,RP/KG,1
KOTA PASURUAN,2025-02-01,BERAS PREMIUM,13800,RP/KG,0
KOTA PASURUAN,2025-02-01,BERAS PREMIUM,13800,RP/KG,1
KOTA PASURUAN,2025-03-01,BERAS PREMIUM,13800,RP/KG,1
KOTA PASURUAN,2025-03-01,BERAS PREMIUM,13800,RP/KG,0
KOTA PASURUAN,2025-04-01,BERAS PREMIUM,14189,RP/KG,0
KOTA PASURUAN,2025-04-01,BERAS PREMIUM,13712,RP/KG,1
KOTA PASURUAN,2025-05-01,BERAS PREMIUM,13236,RP/KG,0
KOTA PASURUAN,2025-05-01,BERAS PREMIUM,13360,RP/KG,1
KOTA PASURUAN,2025-06-01,BERAS PREMIUM,13484,RP/KG,0
KOTA PASURUAN,2025-06-01,BERAS PREMIUM,13870,RP/KG,1
KOTA PASURUAN,2025-07-01,BERAS PREMIUM,14256,RP/KG,0
KOTA PASURUAN,2025-07-01,BERAS PREMIUM,14256,RP/KG,1
KOTA PASURUAN,2020-01-01,GABAH KERING GILING,5795,RP/KG,0
KOTA PASURUAN,2020-01-01,GABAH KERING GILING,5710,RP/KG,1
KOTA PASURUAN,2020-02-01,GABAH KERING GILING,5625,RP/KG,0
KOTA PASURUAN,2020-02-01,GABAH KERING GILING,5542,RP/KG,1
KOTA PASURUAN,2020-03-01,GABAH KERING GILING,5458,RP/KG,0
KOTA PASURUAN,2020-03-01,GABAH KERING GILING,5262,RP/KG,1
KOTA PASURUAN,2020-04-01,GABAH KERING GILING,5067,RP/KG,0
KOTA PASURUAN,2020-04-01,GABAH KERING GILING,5171,RP/KG,1
KOTA PASURUAN,2020-05-01,GABAH KERING GILING,5275,RP/KG,0
KOTA PASURUAN,2020-05-01,GABAH KERING GILING,5272,RP/KG,1
KOTA PASURUAN,2020-06-01,GABAH KERING GILING,5270,RP/KG,0
KOTA PASURUAN,2020-06-01,GABAH KERING GILING,5264,RP/KG,1
KOTA PASURUAN,2020-07-01,GABAH KERING GILING,5258,RP/KG,0
KOTA PASURUAN,2020-07-01,GABAH KERING GILING,5291,RP/KG,1
KOTA PASURUAN,2020-08-01,GABAH KERING GILING,5325,RP/KG,1
KOTA PASURUAN,2020-08-01,GABAH KERING GILING,5358,RP/KG,0
KOTA PASURUAN,2020-09-01,GABAH KERING GILING,5285,RP/KG,0
KOTA PASURUAN,2020-09-01,GABAH KERING GILING,5370,RP/KG,1
KOTA PASURUAN,2020-10-01,GABAH KERING GILING,5455,RP/KG,0
KOTA PASURUAN,2020-10-01,GABAH KERING GILING,5320,RP/KG,1
KOTA PASURUAN,2020-11-01,GABAH KERING GILING,5184,RP/KG,0
KOTA PASURUAN,2020-11-01,GABAH KERING GILING,5285,RP/KG,1
KOTA PASURUAN,2020-12-01,GABAH KERING GILING,5387,RP/KG,1
KOTA PASURUAN,2020-12-01,GABAH KERING GILING,5488,RP/KG,0
KOTA PASURUAN,2021-01-01,GABAH KERING GILING,5500,RP/KG,0
KOTA PASURUAN,2021-01-01,GABAH KERING GILING,5419,RP/KG,1
KOTA PASURUAN,2021-02-01,GABAH KERING GILING,5338,RP/KG,0
KOTA PASURUAN,2021-02-01,GABAH KERING GILING,5415,RP/KG,1
KOTA PASURUAN,2021-03-01,GABAH KERING GILING,5492,RP/KG,0
KOTA PASURUAN,2021-03-01,GABAH KERING GILING,5136,RP/KG,1
KOTA PASURUAN,2021-04-01,GABAH KERING GILING,4781,RP/KG,0
KOTA PASURUAN,2021-04-01,GABAH KERING GILING,4781,RP/KG,1
KOTA PASURUAN,2021-05-01,GABAH KERING GILING,4781,RP/KG,1
KOTA PASURUAN,2021-05-01,GABAH KERING GILING,4781,RP/KG,0
KOTA PASURUAN,2021-06-01,GABAH KERING GILING,5000,RP/KG,0
KOTA PASURUAN,2021-06-01,GABAH KERING GILING,5024,RP/KG,1
KOTA PASURUAN,2021-07-01,GABAH KERING GILING,5048,RP/KG,0
KOTA PASURUAN,2021-07-01,GABAH KERING GILING,5034,RP/KG,1
KOTA PASURUAN,2021-08-01,GABAH KERING GILING,5019,RP/KG,0
KOTA PASURUAN,2021-08-01,GABAH KERING GILING,5072,RP/KG,1
KOTA PASURUAN,2021-09-01,GABAH KERING GILING,5125,RP/KG,0
KOTA PASURUAN,2021-09-01,GABAH KERING GILING,5312,RP/KG,1
KOTA PASURUAN,2021-10-01,GABAH KERING GILING,5500,RP/KG,0
KOTA PASURUAN,2021-10-01,GABAH KERING GILING,5420,RP/KG,1
KOTA PASURUAN,2021-11-01,GABAH KERING GILING,5340,RP/KG,0
KOTA PASURUAN,2021-11-01,GABAH KERING GILING,5334,RP/KG,1
KOTA PASURUAN,2021-12-01,GABAH KERING GILING,5327,RP/KG,0
KOTA PASURUAN,2021-12-01,GABAH KERING GILING,5385,RP/KG,1
KOTA PASURUAN,2022-01-01,GABAH KERING GILING,5442,RP/KG,1
KOTA PASURUAN,2022-01-01,GABAH KERING GILING,5500,RP/KG,0
KOTA PASURUAN,2022-02-01,GABAH KERING GILING,5500,RP/KG,0
KOTA PASURUAN,2022-02-01,GABAH KERING GILING,5450,RP/KG,1
KOTA PASURUAN,2022-03-01,GABAH KERING GILING,5400,RP/KG,0
KOTA PASURUAN,2022-03-01,GABAH KERING GILING,5450,RP/KG,1
KOTA PASURUAN,2022-04-01,GABAH KERING GILING,5500,RP/KG,0
KOTA PASURUAN,2022-04-01,GABAH KERING GILING,5466,RP/KG,1
KOTA PASURUAN,2022-05-01,GABAH KERING GILING,5433,RP/KG,0
KOTA PASURUAN,2022-05-01,GABAH KERING GILING,5273,RP/KG,1
KOTA PASURUAN,2022-06-01,GABAH KERING GILING,5113,RP/KG,0
KOTA PASURUAN,2022-06-01,GABAH KERING GILING,5056,RP/KG,1
KOTA PASURUAN,2022-07-01,GABAH KERING GILING,5000,RP/KG,0
KOTA PASURUAN,2022-07-01,GABAH KERING GILING,5250,RP/KG,1
KOTA PASURUAN,2022-08-01,GABAH KERING GILING,5500,RP/KG,0
KOTA PASURUAN,2022-08-01,GABAH KERING GILING,5597,RP/KG,1
KOTA PASURUAN,2022-09-01,GABAH KERING GILING,5693,RP/KG,1
KOTA PASURUAN,2022-09-01,GABAH KERING GILING,5790,RP/KG,0
KOTA PASURUAN,2022-10-01,GABAH KERING GILING,5766,RP/KG,1
KOTA PASURUAN,2022-10-01,GABAH KERING GILING,5741,RP/KG,0
KOTA PASURUAN,2022-11-01,GABAH KERING GILING,5800,RP/KG,0
KOTA PASURUAN,2022-11-01,GABAH KERING GILING,5782,RP/KG,1
KOTA PASURUAN,2022-12-01,GABAH KERING GILING,5765,RP/KG,1
KOTA PASURUAN,2022-12-01,GABAH KERING GILING,5748,RP/KG,1
KOTA PASURUAN,2023-01-01,GABAH KERING GILING,5730,RP/KG,0
KOTA PASURUAN,2023-01-01,GABAH KERING GILING,6028,RP/KG,1
KOTA PASURUAN,2023-02-01,GABAH KERING GILING,6325,RP/KG,0
KOTA PASURUAN,2023-02-01,GABAH KERING GILING,6108,RP/KG,1
KOTA PASURUAN,2023-03-01,GABAH KERING GILING,5892,RP/KG,1
KOTA PASURUAN,2023-03-01,GABAH KERING GILING,5675,RP/KG,0
KOTA PASURUAN,2023-04-01,GABAH KERING GILING,6306,RP/KG,0
KOTA PASURUAN,2023-04-01,GABAH KERING GILING,6340,RP/KG,1
KOTA PASURUAN,2023-05-01,GABAH KERING GILING,6375,RP/KG,0
KOTA PASURUAN,2023-05-01,GABAH KERING GILING,6388,RP/KG,1
KOTA PASURUAN,2023-06-01,GABAH KERING GILING,6400,RP/KG,0
KOTA PASURUAN,2023-06-01,GABAH KERING GILING,6404,RP/KG,1
KOTA PASURUAN,2023-07-01,GABAH KERING GILING,6409,RP/KG,1
KOTA PASURUAN,2023-07-01,GABAH KERING GILING,6413,RP/KG,0
KOTA PASURUAN,2023-08-01,GABAH KERING GILING,6600,RP/KG,0
KOTA PASURUAN,2023-08-01,GABAH KERING GILING,7030,RP/KG,1
KOTA PASURUAN,2023-09-01,GABAH KERING GILING,7460,RP/KG,0
KOTA PASURUAN,2023-09-01,GABAH KERING GILING,7808,RP/KG,1
KOTA PASURUAN,2023-10-01,GABAH KERING GILING,8155,RP/KG,0
KOTA PASURUAN,2023-10-01,GABAH KERING GILING,8205,RP/KG,1
KOTA PASURUAN,2023-11-01,GABAH KERING GILING,8255,RP/KG,0
KOTA PASURUAN,2023-11-01,GABAH KERING GILING,8267,RP/KG,1
KOTA PASURUAN,2023-12-01,GABAH KERING GILING,8279,RP/KG,0
KOTA PASURUAN,2023-12-01,GABAH KERING GILING,8290,RP/KG,1
KOTA PASURUAN,2024-01-01,GABAH KERING GILING,8300,RP/KG,0
KOTA PASURUAN,2024-01-01,GABAH KERING GILING,8300,RP/KG,1
KOTA PASURUAN,2024-02-01,GABAH KERING GILING,8300,RP/KG,0
KOTA PASURUAN,2024-02-01,GABAH KERING GILING,8214,RP/KG,1
KOTA PASURUAN,2024-03-01,GABAH KERING GILING,8128,RP/KG,1
KOTA PASURUAN,2024-03-01,GABAH KERING GILING,8042,RP/KG,0
KOTA PASURUAN,2024-04-01,GABAH KERING GILING,6923,RP/KG,0
KOTA PASURUAN,2024-04-01,GABAH KERING GILING,6922,RP/KG,1
KOTA PASURUAN,2024-05-01,GABAH KERING GILING,6920,RP/KG,0
KOTA PASURUAN,2024-05-01,GABAH KERING GILING,7070,RP/KG,1
KOTA PASURUAN,2024-06-01,GABAH KERING GILING,7220,RP/KG,0
KOTA PASURUAN,2024-06-01,GABAH KERING GILING,7510,RP/KG,1
KOTA PASURUAN,2024-07-01,GABAH KERING GILING,7800,RP/KG,0
KOTA PASURUAN,2024-07-01,GABAH KERING GILING,7800,RP/KG,1
KOTA PASURUAN,2024-08-01,GABAH KERING GILING,7800,RP/KG,0
KOTA PASURUAN,2024-08-01,GABAH KERING GILING,7800,RP/KG,1
KOTA PASURUAN,2024-09-01,GABAH KERING GILING,7800,RP/KG,0
KOTA PASURUAN,2024-09-01,GABAH KERING GILING,7838,RP/KG,1
KOTA PASURUAN,2024-10-01,GABAH KERING GILING,7875,RP/KG,0
KOTA PASURUAN,2024-10-01,GABAH KERING GILING,7845,RP/KG,1
KOTA PASURUAN,2024-11-01,GABAH KERING GILING,7815,RP/KG,1
KOTA PASURUAN,2024-11-01,GABAH KERING GILING,7785,RP/KG,0
KOTA PASURUAN,2024-12-01,GABAH KERING GILING,7860,RP/KG,0
KOTA PASURUAN,2024-12-01,GABAH KERING GILING,7780,RP/KG,1
KOTA PASURUAN,2025-01-01,GABAH KERING GILING,7700,RP/KG,0
KOTA PASURUAN,2025-01-01,GABAH KERING GILING,7200,RP/KG,1
KOTA PASURUAN,2025-02-01,GABAH KERING GILING,6700,RP/KG,0
KOTA PASURUAN,2025-02-01,GABAH KERING GILING,7033,RP/KG,1
KOTA PASURUAN,2025-03-01,GABAH KERING GILING,7367,RP/KG,1
KOTA PASURUAN,2025-03-01,GABAH KERING GILING,7700,RP/KG,0
KOTA PASURUAN,2025-04-01,GABAH KERING GILING,6406,RP/KG,0
KOTA PASURUAN,2025-04-01,GABAH KERING GILING,7053,RP/KG,1
KOTA PASURUAN,2025-05-01,GABAH KERING GILING,7700,RP/KG,0
KOTA PASURUAN,2025-05-01,GABAH KERING GILING,7782,RP/KG,1
KOTA PASURUAN,2025-06-01,GABAH KERING GILING,7865,RP/KG,0
KOTA PASURUAN,2025-06-01,GABAH KERING GILING,7982,RP/KG,1
KOTA PASURUAN,2025-07-01,GABAH KERING GILING,8100,RP/KG,0
KOTA PASURUAN,2025-07-01,GABAH KERING GILING,8100,RP/KG,1
KOTA PASURUAN,2020-01-01,GABAH KERING PANEN,4760,RP/KG,0
KOTA PASURUAN,2020-01-01,GABAH KERING PANEN,4592,RP/KG,1
KOTA PASURUAN,2020-02-01,GABAH KERING PANEN,4425,RP/KG,0
KOTA PASURUAN,2020-02-01,GABAH KERING PANEN,4512,RP/KG,1
KOTA PASURUAN,2020-03-01,GABAH KERING PANEN,4600,RP/KG,0
KOTA PASURUAN,2020-03-01,GABAH KERING PANEN,4466,RP/KG,1
KOTA PASURUAN,2020-04-01,GABAH KERING PANEN,4333,RP/KG,0
KOTA PASURUAN,2020-04-01,GABAH KERING PANEN,4310,RP/KG,1
KOTA PASURUAN,2020-05-01,GABAH KERING PANEN,4288,RP/KG,0
KOTA PASURUAN,2020-05-01,GABAH KERING PANEN,4324,RP/KG,1
KOTA PASURUAN,2020-06-01,GABAH KERING PANEN,4361,RP/KG,0
KOTA PASURUAN,2020-06-01,GABAH KERING PANEN,4400,RP/KG,1
KOTA PASURUAN,2020-07-01,GABAH KERING PANEN,4440,RP/KG,0
KOTA PASURUAN,2020-07-01,GABAH KERING PANEN,4467,RP/KG,1
KOTA PASURUAN,2020-08-01,GABAH KERING PANEN,4495,RP/KG,1
KOTA PASURUAN,2020-08-01,GABAH KERING PANEN,4522,RP/KG,0
KOTA PASURUAN,2020-09-01,GABAH KERING PANEN,4586,RP/KG,0
KOTA PASURUAN,2020-09-01,GABAH KERING PANEN,4643,RP/KG,1
KOTA PASURUAN,2020-10-01,GABAH KERING PANEN,4700,RP/KG,0
KOTA PASURUAN,2020-10-01,GABAH KERING PANEN,4700,RP/KG,1
KOTA PASURUAN,2020-11-01,GABAH KERING PANEN,4700,RP/KG,0
KOTA PASURUAN,2020-11-01,GABAH KERING PANEN,4642,RP/KG,1
KOTA PASURUAN,2020-12-01,GABAH KERING PANEN,4583,RP/KG,1
KOTA PASURUAN,2020-12-01,GABAH KERING PANEN,4525,RP/KG,0
KOTA PASURUAN,2021-01-01,GABAH KERING PANEN,4500,RP/KG,0
KOTA PASURUAN,2021-01-01,GABAH KERING PANEN,4456,RP/KG,1
KOTA PASURUAN,2021-02-01,GABAH KERING PANEN,4413,RP/KG,0
KOTA PASURUAN,2021-02-01,GABAH KERING PANEN,4269,RP/KG,1
KOTA PASURUAN,2021-03-01,GABAH KERING PANEN,4125,RP/KG,0
KOTA PASURUAN,2021-03-01,GABAH KERING PANEN,4050,RP/KG,1
KOTA PASURUAN,2021-04-01,GABAH KERING PANEN,3976,RP/KG,0
KOTA PASURUAN,2021-04-01,GABAH KERING PANEN,3976,RP/KG,1
KOTA PASURUAN,2021-05-01,GABAH KERING PANEN,3976,RP/KG,1
KOTA PASURUAN,2021-05-01,GABAH KERING PANEN,3976,RP/KG,0
KOTA PASURUAN,2021-06-01,GABAH KERING PANEN,4044,RP/KG,0
KOTA PASURUAN,2021-06-01,GABAH KERING PANEN,4074,RP/KG,1
KOTA PASURUAN,2021-07-01,GABAH KERING PANEN,4104,RP/KG,0
KOTA PASURUAN,2021-07-01,GABAH KERING PANEN,4076,RP/KG,1
KOTA PASURUAN,2021-08-01,GABAH KERING PANEN,4048,RP/KG,0
KOTA PASURUAN,2021-08-01,GABAH KERING PANEN,4133,RP/KG,1
KOTA PASURUAN,2021-09-01,GABAH KERING PANEN,4218,RP/KG,0
KOTA PASURUAN,2021-09-01,GABAH KERING PANEN,4309,RP/KG,1
KOTA PASURUAN,2021-10-01,GABAH KERING PANEN,4400,RP/KG,0
KOTA PASURUAN,2021-10-01,GABAH KERING PANEN,4425,RP/KG,1
KOTA PASURUAN,2021-11-01,GABAH KERING PANEN,4450,RP/KG,0
KOTA PASURUAN,2021-11-01,GABAH KERING PANEN,4434,RP/KG,1
KOTA PASURUAN,2021-12-01,GABAH KERING PANEN,4419,RP/KG,0
KOTA PASURUAN,2021-12-01,GABAH KERING PANEN,4479,RP/KG,1
KOTA PASURUAN,2022-01-01,GABAH KERING PANEN,4540,RP/KG,1
KOTA PASURUAN,2022-01-01,GABAH KERING PANEN,4600,RP/KG,0
KOTA PASURUAN,2022-02-01,GABAH KERING PANEN,4600,RP/KG,0
KOTA PASURUAN,2022-02-01,GABAH KERING PANEN,4498,RP/KG,1
KOTA PASURUAN,2022-03-01,GABAH KERING PANEN,4395,RP/KG,0
KOTA PASURUAN,2022-03-01,GABAH KERING PANEN,4444,RP/KG,1
KOTA PASURUAN,2022-04-01,GABAH KERING PANEN,4494,RP/KG,0
KOTA PASURUAN,2022-04-01,GABAH KERING PANEN,4597,RP/KG,1
KOTA PASURUAN,2022-05-01,GABAH KERING PANEN,4700,RP/KG,0
KOTA PASURUAN,2022-05-01,GABAH KERING PANEN,4538,RP/KG,1
KOTA PASURUAN,2022-06-01,GABAH KERING PANEN,4375,RP/KG,0
KOTA PASURUAN,2022-06-01,GABAH KERING PANEN,4300,RP/KG,1
KOTA PASURUAN,2022-07-01,GABAH KERING PANEN,4225,RP/KG,0
KOTA PASURUAN,2022-07-01,GABAH KERING PANEN,4290,RP/KG,1
KOTA PASURUAN,2022-08-01,GABAH KERING PANEN,4356,RP/KG,0
KOTA PASURUAN,2022-08-01,GABAH KERING PANEN,4634,RP/KG,1
KOTA PASURUAN,2022-09-01,GABAH KERING PANEN,4913,RP/KG,1
KOTA PASURUAN,2022-09-01,GABAH KERING PANEN,5191,RP/KG,0
KOTA PASURUAN,2022-10-01,GABAH KERING PANEN,5329,RP/KG,1
KOTA PASURUAN,2022-10-01,GABAH KERING PANEN,5467,RP/KG,0
KOTA PASURUAN,2022-11-01,GABAH KERING PANEN,5140,RP/KG,0
KOTA PASURUAN,2022-11-01,GABAH KERING PANEN,5072,RP/KG,1
KOTA PASURUAN,2022-12-01,GABAH KERING PANEN,5004,RP/KG,1
KOTA PASURUAN,2022-12-01,GABAH KERING PANEN,4937,RP/KG,1
KOTA PASURUAN,2023-01-01,GABAH KERING PANEN,4869,RP/KG,0
KOTA PASURUAN,2023-01-01,GABAH KERING PANEN,5138,RP/KG,1
KOTA PASURUAN,2023-02-01,GABAH KERING PANEN,5407,RP/KG,0
KOTA PASURUAN,2023-02-01,GABAH KERING PANEN,5179,RP/KG,1
KOTA PASURUAN,2023-03-01,GABAH KERING PANEN,4950,RP/KG,1
KOTA PASURUAN,2023-03-01,GABAH KERING PANEN,4722,RP/KG,0
KOTA PASURUAN,2023-04-01,GABAH KERING PANEN,5308,RP/KG,0
KOTA PASURUAN,2023-04-01,GABAH KERING PANEN,5344,RP/KG,1
KOTA PASURUAN,2023-05-01,GABAH KERING PANEN,5381,RP/KG,0
KOTA PASURUAN,2023-05-01,GABAH KERING PANEN,5390,RP/KG,1
KOTA PASURUAN,2023-06-01,GABAH KERING PANEN,5400,RP/KG,0
KOTA PASURUAN,2023-06-01,GABAH KERING PANEN,5404,RP/KG,1
KOTA PASURUAN,2023-07-01,GABAH KERING PANEN,5409,RP/KG,1
KOTA PASURUAN,2023-07-01,GABAH KERING PANEN,5413,RP/KG,0
KOTA PASURUAN,2023-08-01,GABAH KERING PANEN,5600,RP/KG,0
KOTA PASURUAN,2023-08-01,GABAH KERING PANEN,6030,RP/KG,1
KOTA PASURUAN,2023-09-01,GABAH KERING PANEN,6460,RP/KG,0
KOTA PASURUAN,2023-09-01,GABAH KERING PANEN,6880,RP/KG,1
KOTA PASURUAN,2023-10-01,GABAH KERING PANEN,7300,RP/KG,0
KOTA PASURUAN,2023-10-01,GABAH KERING PANEN,7300,RP/KG,1
KOTA PASURUAN,2023-11-01,GABAH KERING PANEN,7300,RP/KG,0
KOTA PASURUAN,2023-11-01,GABAH KERING PANEN,7300,RP/KG,1
KOTA PASURUAN,2023-12-01,GABAH KERING PANEN,7300,RP/KG,0
KOTA PASURUAN,2023-12-01,GABAH KERING PANEN,7300,RP/KG,1
KOTA PASURUAN,2024-01-01,GABAH KERING PANEN,7300,RP/KG,0
KOTA PASURUAN,2024-01-01,GABAH KERING PANEN,7300,RP/KG,1
KOTA PASURUAN,2024-02-01,GABAH KERING PANEN,7300,RP/KG,0
KOTA PASURUAN,2024-02-01,GABAH KERING PANEN,7224,RP/KG,1
KOTA PASURUAN,2024-03-01,GABAH KERING PANEN,7148,RP/KG,1
KOTA PASURUAN,2024-03-01,GABAH KERING PANEN,7072,RP/KG,0
KOTA PASURUAN,2024-04-01,GABAH KERING PANEN,5899,RP/KG,0
KOTA PASURUAN,2024-04-01,GABAH KERING PANEN,5932,RP/KG,1
